No.,Time,Source,Destination,Protocol,Length,Info,Label
596,127.2390631,10.0.2.15,180.149.61.152,TCP,74,41810  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=456576459 TSecr=0 WS=128,Mallicious
597,127.2393919,10.0.2.15,180.149.61.152,TCP,74,41820  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=456576459 TSecr=0 WS=128,Mallicious
598,127.2395612,10.0.2.15,180.149.61.152,TCP,74,41824  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=456576459 TSecr=0 WS=128,Mallicious
599,127.2451819,180.149.61.152,10.0.2.15,TCP,60,"80  >  41800 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460",Mallicious
600,127.2453481,10.0.2.15,180.149.61.152,TCP,54,41800  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0,Benign
601,127.2451823,180.149.61.152,10.0.2.15,TCP,60,"80  >  41792 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460",Mallicious
602,127.2454885,10.0.2.15,180.149.61.152,TCP,54,41792  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0,Benign
603,127.2459152,10.0.2.15,180.149.61.152,OCSP,469,Request,Benign
604,127.2468167,10.0.2.15,180.149.61.152,OCSP,469,Request,Benign
605,127.2473083,180.149.61.152,10.0.2.15,TCP,60,80  >  41800 [ACK] Seq=1 Ack=416 Win=65535 Len=0,Benign
606,127.2473086,180.149.61.152,10.0.2.15,TCP,60,"80  >  41820 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460",Mallicious
607,127.247357,10.0.2.15,180.149.61.152,TCP,54,41820  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0,Benign
608,127.2473088,180.149.61.152,10.0.2.15,TCP,60,"80  >  41810 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460",Mallicious
609,127.2474648,10.0.2.15,180.149.61.152,TCP,54,41810  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0,Benign
610,127.2486315,180.149.61.152,10.0.2.15,TCP,60,80  >  41792 [ACK] Seq=1 Ack=416 Win=65535 Len=0,Benign
611,127.2486319,180.149.61.152,10.0.2.15,TCP,60,"80  >  41824 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460",Mallicious
612,127.2486746,10.0.2.15,180.149.61.152,TCP,54,41824  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0,Benign
613,127.2488901,10.0.2.15,180.149.61.152,OCSP,469,Request,Benign
614,127.2491918,10.0.2.15,180.149.61.152,OCSP,469,Request,Benign
615,127.2496039,180.149.61.152,10.0.2.15,TCP,60,80  >  41820 [ACK] Seq=1 Ack=416 Win=65535 Len=0,Benign
616,127.2497672,10.0.2.15,180.149.61.152,OCSP,469,Request,Benign
617,127.2504294,180.149.61.152,10.0.2.15,TCP,60,80  >  41810 [ACK] Seq=1 Ack=416 Win=65535 Len=0,Benign
618,127.2504297,180.149.61.152,10.0.2.15,TCP,60,80  >  41824 [ACK] Seq=1 Ack=416 Win=65535 Len=0,Benign
619,127.3728193,180.149.61.152,10.0.2.15,OCSP,943,Response,Benign
620,127.3729585,10.0.2.15,180.149.61.152,TCP,54,41824  >  80 [ACK] Seq=416 Ack=890 Win=64008 Len=0,Benign
621,127.3766259,180.149.61.152,10.0.2.15,OCSP,943,Response,Benign
622,127.3766623,10.0.2.15,180.149.61.152,TCP,54,41820  >  80 [ACK] Seq=416 Ack=890 Win=64008 Len=0,Benign
623,127.3784735,180.149.61.152,10.0.2.15,OCSP,943,Response,Benign
624,127.3785082,10.0.2.15,180.149.61.152,TCP,54,41810  >  80 [ACK] Seq=416 Ack=890 Win=64008 Len=0,Benign
625,127.3801125,180.149.61.152,10.0.2.15,OCSP,943,Response,Benign
626,127.3801513,10.0.2.15,180.149.61.152,TCP,54,41800  >  80 [ACK] Seq=416 Ack=890 Win=64008 Len=0,Benign
627,127.3830407,10.0.2.15,34.117.121.53,TLSv1.2,231,Application Data,Benign
628,127.3832994,10.0.2.15,34.117.121.53,TLSv1.2,356,Application Data,Benign
629,127.3843225,34.117.121.53,10.0.2.15,TCP,60,443  >  43406 [ACK] Seq=4784 Ack=496 Win=65535 Len=0,Benign
630,127.3843229,34.117.121.53,10.0.2.15,TCP,60,443  >  43406 [ACK] Seq=4784 Ack=798 Win=65535 Len=0,Benign
631,127.3843229,180.149.61.152,10.0.2.15,OCSP,943,Response,Benign
632,127.3843698,10.0.2.15,180.149.61.152,TCP,54,41792  >  80 [ACK] Seq=416 Ack=890 Win=64008 Len=0,Benign
633,127.388362,10.0.2.15,34.117.121.53,TLSv1.2,92,Application Data,Benign
634,127.3909947,10.0.2.15,34.117.121.53,TLSv1.2,248,Application Data,Benign
635,127.3926063,34.117.121.53,10.0.2.15,TCP,60,443  >  43406 [ACK] Seq=4784 Ack=836 Win=65535 Len=0,Benign
636,127.3926067,34.117.121.53,10.0.2.15,TCP,60,443  >  43414 [ACK] Seq=4784 Ack=513 Win=65535 Len=0,Benign
637,127.4031685,10.0.2.15,34.117.121.53,TLSv1.2,178,Application Data,Benign
638,127.4046502,34.117.121.53,10.0.2.15,TCP,60,443  >  43406 [ACK] Seq=4784 Ack=960 Win=65535 Len=0,Benign
639,127.4065407,34.117.121.53,10.0.2.15,TLSv1.2,92,Application Data,Benign
640,127.4065411,34.117.121.53,10.0.2.15,TLSv1.2,92,Application Data,Benign
641,127.4065701,10.0.2.15,34.117.121.53,TCP,54,43414  >  443 [ACK] Seq=513 Ack=4822 Win=62780 Len=0,Benign
642,127.4065412,34.117.121.53,10.0.2.15,TLSv1.2,1514,Application Data,Benign
643,127.4065413,34.117.121.53,10.0.2.15,TLSv1.2,364,"Application Data, Application Data",Benign
644,127.4086556,10.0.2.15,34.117.121.53,TCP,54,43406  >  443 [ACK] Seq=960 Ack=4822 Win=62742 Len=0,Benign
645,127.4093258,10.0.2.15,34.117.121.53,TCP,54,43406  >  443 [ACK] Seq=960 Ack=6282 Win=61282 Len=0,Benign
646,127.4099807,10.0.2.15,34.117.121.53,TCP,54,43406  >  443 [ACK] Seq=960 Ack=6592 Win=60972 Len=0,Benign
647,127.4137188,10.0.2.15,34.117.121.53,TLSv1.2,100,Application Data,Benign
648,127.4150975,34.117.121.53,10.0.2.15,TCP,60,443  >  43406 [ACK] Seq=6592 Ack=1006 Win=65535 Len=0,Benign
649,127.4163674,10.0.2.15,34.117.121.53,TLSv1.2,248,Application Data,Benign
650,127.4169189,34.117.121.53,10.0.2.15,TCP,60,443  >  43416 [ACK] Seq=4784 Ack=513 Win=65535 Len=0,Benign
651,127.4180413,10.0.2.15,34.117.121.53,TLSv1.2,178,Application Data,Benign
652,127.4189583,34.117.121.53,10.0.2.15,TCP,60,443  >  43406 [ACK] Seq=6592 Ack=1130 Win=65535 Len=0,Benign
653,127.4213184,34.117.121.53,10.0.2.15,TLSv1.2,1408,"Application Data, Application Data",Benign
654,127.4217887,10.0.2.15,34.117.121.53,TLSv1.2,248,Application Data,Benign
655,127.4223662,34.117.121.53,10.0.2.15,TCP,60,443  >  43420 [ACK] Seq=4784 Ack=513 Win=65535 Len=0,Benign
656,127.4233183,10.0.2.15,34.117.121.53,TLSv1.2,248,Application Data,Benign
657,127.4244191,34.117.121.53,10.0.2.15,TCP,60,443  >  43426 [ACK] Seq=4784 Ack=513 Win=65535 Len=0,Benign
658,127.4256455,10.0.2.15,34.117.121.53,TLSv1.2,248,Application Data,Benign
659,127.4263978,34.117.121.53,10.0.2.15,TCP,60,443  >  43438 [ACK] Seq=4784 Ack=513 Win=65535 Len=0,Benign
660,127.426674,10.0.2.15,34.117.121.53,TLSv1.2,85,Encrypted Alert,Mallicious
661,127.4272977,34.117.121.53,10.0.2.15,TCP,60,443  >  43414 [ACK] Seq=4822 Ack=544 Win=65535 Len=0,Benign
662,127.4288156,10.0.2.15,34.117.121.53,TCP,54,"43414  >  443 [FIN, ACK] Seq=544 Ack=4822 Win=62780 Len=0",Benign
663,127.4294909,34.117.121.53,10.0.2.15,TCP,60,443  >  43414 [ACK] Seq=4822 Ack=545 Win=65535 Len=0,Benign
664,127.4310816,10.0.2.15,34.117.121.53,TLSv1.2,177,Application Data,Benign
665,127.4318785,34.117.121.53,10.0.2.15,TCP,60,443  >  43406 [ACK] Seq=7946 Ack=1253 Win=65535 Len=0,Benign
666,127.4330527,34.117.121.53,10.0.2.15,TCP,60,"443  >  43414 [FIN, ACK] Seq=4822 Ack=545 Win=65535 Len=0",Benign
667,127.4330861,10.0.2.15,34.117.121.53,TCP,54,43414  >  443 [ACK] Seq=545 Ack=4823 Win=62780 Len=0,Benign
668,127.4339263,34.117.121.53,10.0.2.15,TLSv1.2,92,Application Data,Benign
669,127.4339525,10.0.2.15,34.117.121.53,TCP,54,43416  >  443 [ACK] Seq=513 Ack=4822 Win=62910 Len=0,Benign
670,127.4354649,10.0.2.15,34.117.121.53,TLSv1.2,177,Application Data,Benign
671,127.4362691,34.117.121.53,10.0.2.15,TCP,60,443  >  43406 [ACK] Seq=7946 Ack=1376 Win=65535 Len=0,Benign
672,127.4374257,34.117.121.53,10.0.2.15,TLSv1.2,1514,Application Data,Benign
673,127.4374261,34.117.121.53,10.0.2.15,TLSv1.2,218,"Application Data, Application Data",Benign
674,127.4379317,10.0.2.15,34.117.121.53,TCP,54,43406  >  443 [ACK] Seq=1376 Ack=9570 Win=61320 Len=0,Benign
675,127.4393521,10.0.2.15,34.117.121.53,TLSv1.2,177,Application Data,Benign
676,127.4401749,34.117.121.53,10.0.2.15,TCP,60,443  >  43406 [ACK] Seq=9570 Ack=1499 Win=65535 Len=0,Benign
677,127.4408192,10.0.2.15,34.117.121.53,TLSv1.2,100,Application Data,Benign
678,127.4415159,34.117.121.53,10.0.2.15,TCP,60,443  >  43406 [ACK] Seq=9570 Ack=1545 Win=65535 Len=0,Benign
679,127.4426544,10.0.2.15,34.117.121.53,TLSv1.2,85,Encrypted Alert,Benign
680,127.4434087,34.117.121.53,10.0.2.15,TCP,60,443  >  43438 [ACK] Seq=4784 Ack=544 Win=65535 Len=0,Benign
681,127.4447256,10.0.2.15,34.117.121.53,TCP,54,"43438  >  443 [FIN, ACK] Seq=544 Ack=4784 Win=62780 Len=0",Benign
682,127.4455343,34.117.121.53,10.0.2.15,TLSv1.2,92,Application Data,Benign
683,127.4455346,34.117.121.53,10.0.2.15,TLSv1.2,92,Application Data,Benign
684,127.4455647,10.0.2.15,34.117.121.53,TCP,54,43426  >  443 [ACK] Seq=513 Ack=4822 Win=62780 Len=0,Benign
685,127.4455347,34.117.121.53,10.0.2.15,TLSv1.2,92,Application Data,Benign
686,127.4456929,10.0.2.15,34.117.121.53,TCP,54,43420  >  443 [ACK] Seq=513 Ack=4822 Win=62780 Len=0,Benign
687,127.4455348,34.117.121.53,10.0.2.15,TCP,60,443  >  43438 [ACK] Seq=4822 Ack=545 Win=65535 Len=0,Benign
688,127.4466139,10.0.2.15,34.117.121.53,TCP,54,43438  >  443 [RST] Seq=544 Win=0 Len=0,Mallicious
689,127.4478904,34.117.121.53,10.0.2.15,TLSv1.2,1514,Application Data,Benign
690,127.4478908,34.117.121.53,10.0.2.15,TLSv1.2,1283,"Application Data, Application Data",Benign
691,127.4479481,10.0.2.15,34.117.121.53,TCP,54,43406  >  443 [ACK] Seq=1545 Ack=12259 Win=62780 Len=0,Benign
692,127.4495978,10.0.2.15,34.117.121.53,TLSv1.2,85,Encrypted Alert,Mallicious
693,127.4502501,34.117.121.53,10.0.2.15,TCP,60,443  >  43426 [ACK] Seq=4822 Ack=544 Win=65535 Len=0,Benign
694,127.4510744,10.0.2.15,34.117.121.53,TCP,54,"43426  >  443 [RST, ACK] Seq=544 Ack=4822 Win=62780 Len=0",Mallicious
695,127.4519096,10.0.2.15,34.117.121.53,TLSv1.2,85,Encrypted Alert,Mallicious
696,127.4529688,34.117.121.53,10.0.2.15,TCP,60,443  >  43420 [ACK] Seq=4822 Ack=544 Win=65535 Len=0,Benign
697,127.4532929,10.0.2.15,34.117.121.53,TCP,54,"43420  >  443 [RST, ACK] Seq=544 Ack=4822 Win=62780 Len=0",Mallicious
698,127.4538736,34.117.121.53,10.0.2.15,TLSv1.2,1452,Application Data,Benign
699,127.4542756,10.0.2.15,34.117.121.53,TLSv1.2,85,Encrypted Alert,Mallicious
700,127.4549074,34.117.121.53,10.0.2.15,TLSv1.2,687,"Application Data, Application Data",Benign
701,127.4549078,34.117.121.53,10.0.2.15,TCP,60,443  >  43416 [ACK] Seq=4822 Ack=544 Win=65535 Len=0,Benign
702,127.4558128,10.0.2.15,34.117.121.53,TCP,54,"43416  >  443 [FIN, ACK] Seq=544 Ack=4822 Win=62910 Len=0",Benign
703,127.4567171,34.117.121.53,10.0.2.15,TCP,60,443  >  43416 [ACK] Seq=4822 Ack=545 Win=65535 Len=0,Benign
704,127.459103,10.0.2.15,34.117.121.53,TCP,54,43406  >  443 [ACK] Seq=1545 Ack=14290 Win=60749 Len=0,Benign
705,127.4615064,34.117.121.53,10.0.2.15,TCP,60,"443  >  43416 [FIN, ACK] Seq=4822 Ack=545 Win=65535 Len=0",Benign
706,127.4615377,10.0.2.15,34.117.121.53,TCP,54,43416  >  443 [ACK] Seq=545 Ack=4823 Win=62910 Len=0,Benign
707,127.4615068,34.117.121.53,10.0.2.15,TLSv1.2,1514,Application Data,Benign
708,127.461507,34.117.121.53,10.0.2.15,TLSv1.2,879,"Application Data, Application Data, Application Data",Benign
709,127.4616652,10.0.2.15,34.117.121.53,TCP,54,43406  >  443 [ACK] Seq=1545 Ack=16575 Win=60749 Len=0,Benign
710,127.4631661,10.0.2.15,34.117.121.53,TLSv1.2,100,Application Data,Benign
711,127.4638673,34.117.121.53,10.0.2.15,TCP,60,443  >  43406 [ACK] Seq=16575 Ack=1591 Win=65535 Len=0,Benign
712,130.9859196,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d,Benign
713,130.9867035,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
714,130.9979621,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d,Benign
715,130.9988011,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
716,131.0099818,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
717,131.0112505,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d,Benign
718,131.0228547,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
719,131.0238686,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
720,131.0389134,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
721,131.0390971,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d,Benign
722,131.0494877,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
723,131.0496844,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
724,137.3887787,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41824  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
725,137.3889387,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41810  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
726,137.3890454,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41820  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
727,137.389353,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41792  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
728,137.3894839,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41824 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
729,137.3894842,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41810 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
730,137.3894843,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41820 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
731,137.3894667,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41800  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
732,137.3902339,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41792 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
733,137.3902342,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41800 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
734,141.060561,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d,Benign
735,141.060988,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
736,141.0723429,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d,Benign
737,141.0736491,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
738,141.0852855,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
739,141.0863276,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d,Benign
740,141.0972431,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
741,141.0982088,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
742,141.10942,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
743,141.1104963,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d,Benign
744,141.1221929,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
745,141.1230726,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
746,144.0129382,10.0.2.15,35.244.181.201,TLSv1.2,100,Application Data,Benign
747,144.0168786,35.244.181.201,10.0.2.15,TCP,60,443  >  33632 [ACK] Seq=1345 Ack=1279 Win=65535 Len=0,Benign
748,144.0395575,35.244.181.201,10.0.2.15,TLSv1.2,100,Application Data,Benign
749,144.0396001,10.0.2.15,35.244.181.201,TCP,54,33632  >  443 [ACK] Seq=1279 Ack=1391 Win=63977 Len=0,Benign
750,145.014101,10.0.2.15,34.160.144.191,TLSv1.2,100,Application Data,Benign
751,145.017772,34.160.144.191,10.0.2.15,TCP,60,443  >  47578 [ACK] Seq=4852 Ack=617 Win=65535 Len=0,Benign
752,145.0462079,34.160.144.191,10.0.2.15,TLSv1.2,100,Application Data,Benign
753,145.0462505,10.0.2.15,34.160.144.191,TCP,54,47578  >  443 [ACK] Seq=617 Ack=4898 Win=62780 Len=0,Benign
754,147.6283311,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41824  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
755,147.6284616,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41810  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
756,147.6285681,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41820  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
757,147.6286576,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41792  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
758,147.6287598,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41800  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
759,147.6292938,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41824 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
760,147.6292943,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41810 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
761,147.6292944,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41820 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
762,147.6292946,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41792 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
763,147.6292947,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41800 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
764,151.1347314,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d,Benign
765,151.1362944,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
766,151.1514211,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d,Benign
767,151.1527774,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
768,151.164414,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
769,151.1651485,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d,Benign
770,151.1773383,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
771,151.1780128,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
772,151.1924393,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
773,151.193403,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d,Benign
774,151.2045885,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
775,151.2053362,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
776,157.8690762,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41824  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
777,157.8692183,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41810  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
778,157.8693189,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41820  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
779,157.8694121,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41792  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
780,157.869724,10.0.2.15,180.149.61.152,TCP,54,[TCP Keep-Alive] 41800  >  80 [ACK] Seq=415 Ack=890 Win=64008 Len=0,Benign
781,157.8702698,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41824 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
782,157.8702701,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41810 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
783,157.8702703,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41820 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
784,157.8702704,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41792 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
785,157.8702704,180.149.61.152,10.0.2.15,TCP,60,[TCP Keep-Alive ACK] 80  >  41800 [ACK] Seq=890 Ack=416 Win=65535 Len=0,Benign
786,161.2172045,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d,Benign
787,161.21791,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
788,161.2291236,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d,Benign
789,161.2302919,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
790,161.2412768,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
791,161.2420065,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d,Benign
792,161.252994,PcsCompu_4d:d6:7d,RealtekU_12:35:03,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.3 detected!),Mallicious
793,161.2532032,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.3 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
794,161.2638371,PcsCompu_4d:d6:7d,RealtekU_12:35:02,ARP,42,10.0.2.4 is at 08:00:27:4d:d6:7d (duplicate use of 10.0.2.2 detected!),Mallicious
795,161.2640232,PcsCompu_4d:d6:7d,RealtekU_12:35:04,ARP,42,10.0.2.2 is at 08:00:27:4d:d6:7d,Benign
